,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,annual_inc,loan_status,dti,delinq_2yrs,fico_avg,inq_last_6mths,delinq_flag,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,home_ownership_OWN,home_ownership_RENT,verification_status_Source Verified,verification_status_Verified
46,24000.0,24000.0,24000.0,60,26.99,732.71,5,27,5.0,74000.0,0,29.79,3.0,677.0,1.0,1,12.0,0.0,25722.0,0.653,30.0,0.0,0.0,35368.4193361446,35368.42,24000.0,11368.42,0.0,0.0,0.0,19104.29,0.0,0.0,0.0,62480.0,39800.0,5.0,5207.0,3178.0,0.89,7.0,7.0,1.0,0.0,3.0,3.0,5.0,13.0,10.0,8.0,19.0,3.0,12.0,0.0,2.0,89.3,40.0,0.0,0.0,99627.0,62480.0,28900.0,59827.0,False,False,False,True
47,24000.0,24000.0,24000.0,36,8.24,754.74,1,5,10.0,90000.0,1,10.71,0.0,672.0,1.0,0,9.0,0.0,59277.0,0.81,16.0,0.0,0.0,6515.0,6515.0,3600.96,966.49,0.0,1947.55,182.0295,25.0,0.0,0.0,0.0,128824.0,73500.0,6.0,14313.0,6929.0,0.75,4.0,4.0,5.0,0.0,7.0,8.0,7.0,7.0,1.0,8.0,12.0,8.0,9.0,0.0,3.0,100.0,42.9,0.0,0.0,151250.0,36575.0,48500.0,0.0,False,False,True,False
48,7500.0,7500.0,7500.0,36,11.99,249.08,1,9,0.0,30000.0,0,57.84,0.0,662.0,0.0,0,21.0,0.0,22711.0,0.654,29.0,0.0,0.0,8197.993557636999,8197.99,7500.0,697.99,0.0,0.0,0.0,5961.27,0.0,0.0,903.0,193376.0,34700.0,2.0,9208.0,8980.0,0.715,1.0,1.0,3.0,0.0,9.0,10.0,9.0,10.0,11.0,11.0,14.0,10.0,21.0,0.0,1.0,100.0,66.7,0.0,0.0,228907.0,57959.0,31500.0,53894.0,False,False,True,False
49,25000.0,25000.0,25000.0,60,14.33,586.0,2,14,10.0,72000.0,1,20.17,0.0,727.0,1.0,1,13.0,0.0,14042.0,0.63,37.0,0.0,0.0,20184.96,20184.96,10708.13,7477.77,0.0,1999.06,359.8308,586.0,0.0,0.0,0.0,183805.0,22300.0,3.0,15317.0,1113.0,0.6990000000000001,16.0,5.0,4.0,1.0,2.0,5.0,2.0,8.0,17.0,7.0,16.0,5.0,13.0,0.0,1.0,83.8,50.0,0.0,0.0,244421.0,33930.0,3700.0,27583.0,False,False,False,False
50,12000.0,12000.0,12000.0,36,11.49,395.66,1,9,6.0,65000.0,1,18.94,0.0,662.0,1.0,0,8.0,1.0,7124.0,0.565,12.0,0.0,0.0,5523.92,5523.92,4184.89,1339.03,0.0,0.0,0.0,395.66,0.0,0.0,1379.0,47498.0,12600.0,9.0,5937.0,3776.0,0.654,13.0,5.0,0.0,0.0,5.0,5.0,5.0,7.0,4.0,6.0,8.0,5.0,8.0,0.0,2.0,100.0,20.0,1.0,0.0,58193.0,47498.0,10900.0,45593.0,True,False,True,False
51,15600.0,15600.0,15550.0,36,11.99,518.07,1,7,10.0,54000.0,0,26.87,1.0,702.0,0.0,1,13.0,0.0,9599.0,0.313,22.0,0.0,0.0,17872.249998408402,17814.97,15600.0,2272.25,0.0,0.0,0.0,9065.32,0.0,0.0,0.0,177141.0,30700.0,4.0,13626.0,14245.0,0.32799999999999996,0.0,0.0,2.0,0.0,3.0,6.0,4.0,5.0,10.0,7.0,10.0,6.0,13.0,0.0,3.0,86.0,50.0,0.0,0.0,219883.0,49228.0,21200.0,58088.0,False,False,False,True
52,16000.0,16000.0,16000.0,60,9.17,333.46,1,6,10.0,64000.0,0,29.56,0.0,732.0,0.0,0,5.0,0.0,16006.0,0.9940000000000001,11.0,0.0,0.0,16831.08,16831.08,16000.0,831.08,0.0,0.0,0.0,14846.62,0.0,0.0,0.0,62696.0,16100.0,3.0,12539.0,75.0,0.9790000000000001,21.0,12.0,0.0,0.0,1.0,2.0,1.0,4.0,4.0,2.0,7.0,2.0,5.0,0.0,1.0,100.0,100.0,0.0,0.0,82353.0,62696.0,3600.0,66253.0,False,True,False,False
53,10000.0,10000.0,10000.0,36,12.29,333.53,2,10,0.0,112000.0,0,4.48,2.0,677.0,1.0,1,8.0,0.0,3060.0,0.19,36.0,0.0,0.0,12000.245567975,12000.25,10000.0,2000.25,0.0,0.0,0.0,333.53,0.0,0.0,13812.0,169876.0,16100.0,7.0,21235.0,12240.0,0.2,3.0,3.0,6.0,7.0,3.0,3.0,5.0,10.0,17.0,6.0,12.0,3.0,8.0,0.0,5.0,63.3,0.0,0.0,0.0,200070.0,8450.0,15300.0,16270.0,False,False,False,False
54,11200.0,11200.0,11200.0,36,17.99,404.86,3,16,6.0,106000.0,0,26.13,0.0,707.0,1.0,0,15.0,1.0,24949.0,0.59,24.0,0.0,0.0,12807.7018984619,12807.7,11200.0,1607.7,0.0,0.0,0.0,9186.35,0.0,0.0,0.0,396762.0,42300.0,11.0,26451.0,9860.0,0.7040000000000001,9.0,9.0,5.0,0.0,3.0,5.0,4.0,9.0,5.0,9.0,14.0,5.0,15.0,0.0,2.0,100.0,50.0,1.0,0.0,445427.0,78160.0,33300.0,77732.0,False,False,False,False
55,16000.0,16000.0,16000.0,60,14.65,377.71,2,14,10.0,43970.0,0,27.24,0.0,757.0,1.0,1,15.0,0.0,9363.0,0.2,32.0,0.0,0.0,17725.0100000214,17725.01,16000.0,1725.01,0.0,0.0,0.0,14729.37,0.0,0.0,0.0,44148.0,46800.0,6.0,2943.0,29737.0,0.239,1.0,1.0,4.0,1.0,2.0,2.0,9.0,15.0,4.0,13.0,22.0,2.0,15.0,0.0,5.0,100.0,11.1,0.0,0.0,82300.0,44148.0,39100.0,35500.0,False,True,False,True
56,6000.0,6000.0,6000.0,36,10.15,194.03,1,6,6.0,45760.0,0,10.25,0.0,712.0,1.0,0,9.0,0.0,2782.0,0.306,11.0,0.0,0.0,6713.71,6713.71,6000.0,713.71,0.0,0.0,0.0,3609.23,0.0,0.0,0.0,58947.0,9100.0,5.0,6550.0,4388.0,0.373,7.0,7.0,0.0,0.0,3.0,4.0,4.0,4.0,4.0,7.0,7.0,4.0,9.0,0.0,4.0,100.0,25.0,0.0,0.0,67442.0,58947.0,7000.0,58342.0,False,True,False,False
57,10000.0,10000.0,10000.0,36,16.02,351.67,2,14,-1.0,30000.0,0,19.04,0.0,662.0,2.0,1,15.0,0.0,10606.0,0.38299999999999995,18.0,0.0,0.0,11712.100112413998,11712.1,10000.0,1712.1,0.0,0.0,0.0,6797.62,0.0,0.0,0.0,10606.0,27700.0,9.0,707.0,6187.0,0.381,3.0,3.0,0.0,0.0,5.0,13.0,5.0,6.0,0.0,15.0,18.0,13.0,15.0,0.0,6.0,88.9,40.0,0.0,0.0,27700.0,10606.0,10000.0,0.0,False,True,False,True
58,4000.0,4000.0,4000.0,36,17.09,142.8,3,15,10.0,42000.0,1,31.51,0.0,687.0,1.0,1,22.0,0.0,3777.0,0.204,42.0,0.0,0.0,1163.94,1163.94,721.89,442.05,0.0,0.0,0.0,142.8,0.0,0.0,6879.0,150145.0,18500.0,7.0,6825.0,5174.0,0.138,1.0,1.0,2.0,0.0,2.0,7.0,2.0,4.0,23.0,13.0,17.0,7.0,22.0,0.0,3.0,95.2,0.0,0.0,0.0,186436.0,50996.0,6000.0,55852.0,False,False,False,False
59,2400.0,2400.0,2400.0,36,11.99,79.71,1,7,7.0,30000.0,1,6.72,0.0,727.0,0.0,1,9.0,0.0,4295.0,0.24100000000000002,24.0,0.0,0.0,2365.39,2365.39,1863.9,447.6,0.0,53.89,9.684,79.71,0.0,0.0,0.0,9121.0,17800.0,3.0,1140.0,10538.0,0.273,3.0,3.0,0.0,0.0,2.0,3.0,4.0,8.0,5.0,8.0,18.0,3.0,9.0,0.0,2.0,91.7,25.0,0.0,0.0,24249.0,9121.0,14500.0,6449.0,False,True,False,False
60,28000.0,28000.0,28000.0,36,15.05,971.32,2,13,1.0,43680.0,0,18.54,3.0,677.0,0.0,1,6.0,0.0,29673.0,0.948,18.0,0.0,0.0,31672.515792576804,31672.52,28000.0,3672.52,0.0,0.0,0.0,21011.4,0.0,0.0,0.0,256199.0,31300.0,4.0,51240.0,1072.0,0.857,8.0,7.0,4.0,0.0,1.0,3.0,1.0,1.0,8.0,4.0,6.0,3.0,6.0,0.0,2.0,83.3,100.0,0.0,0.0,266273.0,49907.0,7500.0,26106.0,False,False,True,False
61,19575.0,19575.0,19575.0,36,17.27,700.54,3,16,10.0,63000.0,1,24.65,0.0,662.0,0.0,0,7.0,1.0,7331.0,0.6920000000000001,13.0,0.0,0.0,6327.11,6327.11,3524.3,2126.97,0.0,675.84,121.6511999873,700.54,0.0,0.0,0.0,44147.0,10600.0,6.0,7358.0,159.0,0.95,9.0,9.0,0.0,0.0,1.0,2.0,2.0,5.0,3.0,4.0,9.0,2.0,7.0,0.0,3.0,100.0,100.0,0.0,1.0,60709.0,44147.0,3200.0,49965.0,False,True,False,False
62,15950.0,15950.0,15950.0,60,21.67,437.54,4,24,-1.0,44650.0,1,18.36,0.0,672.0,1.0,0,15.0,1.0,5345.0,0.159,39.0,0.0,0.0,13544.54,13544.54,6135.81,7408.73,0.0,0.0,0.0,437.54,0.0,0.0,0.0,18763.0,33700.0,12.0,1443.0,4502.0,0.151,5.0,5.0,4.0,0.0,2.0,7.0,2.0,14.0,7.0,13.0,28.0,7.0,13.0,0.0,4.0,100.0,0.0,1.0,0.0,49012.0,18763.0,5300.0,15312.0,False,False,False,True
63,21000.0,21000.0,21000.0,36,12.74,704.95,2,10,7.0,78000.0,0,22.09,0.0,687.0,0.0,1,10.0,0.0,21416.0,0.7929999999999999,20.0,0.0,0.0,23445.6178989326,23445.62,21000.0,2445.62,0.0,0.0,0.0,10001.08,0.0,0.0,0.0,156467.0,27000.0,3.0,17385.0,568.0,0.955,9.0,9.0,1.0,0.0,4.0,6.0,4.0,11.0,4.0,8.0,15.0,6.0,10.0,0.0,3.0,90.0,75.0,0.0,0.0,196121.0,22081.0,12600.0,20000.0,False,False,False,False
64,30000.0,30000.0,30000.0,60,14.46,705.23,2,13,10.0,100000.0,0,25.99,1.0,667.0,0.0,1,17.0,0.0,35735.0,0.68,44.0,0.0,0.0,31922.97,31922.97,30000.0,1922.97,0.0,0.0,0.0,29126.15,0.0,0.0,0.0,297182.0,52400.0,7.0,17481.0,5500.0,0.71,8.0,8.0,2.0,0.0,9.0,11.0,18.0,18.0,10.0,11.0,32.0,8.0,17.0,0.0,5.0,98.0,22.2,0.0,0.0,343829.0,109486.0,49500.0,98829.0,False,False,False,True
65,10000.0,10000.0,10000.0,36,5.32,301.15,0,0,10.0,80000.0,0,24.23,0.0,777.0,0.0,0,15.0,0.0,9291.0,0.151,24.0,0.0,0.0,10739.6181612935,10739.62,10000.0,739.62,0.0,0.0,0.0,3819.08,0.0,0.0,0.0,38392.0,61700.0,4.0,2559.0,30388.0,0.21100000000000002,5.0,3.0,0.0,0.0,4.0,8.0,5.0,5.0,8.0,12.0,16.0,8.0,15.0,0.0,3.0,100.0,0.0,0.0,0.0,116466.0,38392.0,38500.0,54766.0,False,True,False,False
66,9600.0,9600.0,9600.0,36,5.32,289.11,0,0,10.0,81000.0,0,21.13,0.0,702.0,0.0,0,12.0,0.0,24974.0,0.835,39.0,0.0,0.0,9847.15,9847.15,9600.0,247.15,0.0,0.0,0.0,2.57,0.0,0.0,0.0,310275.0,29900.0,3.0,25856.0,4922.0,0.67,29.0,6.0,5.0,0.0,2.0,3.0,2.0,5.0,26.0,3.0,8.0,3.0,12.0,0.0,1.0,100.0,0.0,0.0,0.0,337373.0,96451.0,14900.0,75577.0,False,False,True,False
67,21000.0,21000.0,21000.0,60,13.67,485.05,2,13,4.0,85000.0,0,22.11,0.0,747.0,0.0,0,15.0,0.0,10867.0,0.535,30.0,0.0,0.0,22952.82,22952.82,21000.0,1952.82,0.0,0.0,0.0,19589.37,0.0,0.0,0.0,400554.0,20300.0,3.0,26704.0,7463.0,0.36200000000000004,15.0,10.0,2.0,0.0,5.0,8.0,6.0,6.0,16.0,11.0,12.0,8.0,15.0,0.0,1.0,100.0,0.0,0.0,0.0,454696.0,134426.0,11700.0,148417.0,False,False,False,False
68,14675.0,14675.0,14675.0,60,25.89,438.43,6,32,2.0,40800.0,0,27.74,0.0,662.0,0.0,0,5.0,1.0,8114.0,0.507,9.0,0.0,0.0,20249.4356617676,20249.44,14675.0,5574.44,0.0,0.0,0.0,145.16,0.0,0.0,0.0,41620.0,16000.0,4.0,8324.0,461.0,0.934,6.0,6.0,0.0,0.0,1.0,2.0,1.0,2.0,5.0,3.0,4.0,2.0,5.0,0.0,2.0,100.0,100.0,0.0,0.0,52937.0,41620.0,7000.0,36937.0,False,True,True,False
69,21600.0,21600.0,21600.0,60,14.65,509.91,2,14,10.0,69672.0,0,11.24,0.0,672.0,0.0,1,12.0,0.0,18943.0,0.674,23.0,0.0,0.0,29105.4370164158,29105.44,21600.0,7505.44,0.0,0.0,0.0,10766.26,0.0,0.0,0.0,200145.0,28100.0,7.0,16679.0,3557.0,0.8420000000000001,8.0,5.0,3.0,3.0,5.0,5.0,6.0,12.0,2.0,10.0,17.0,5.0,12.0,0.0,3.0,87.0,83.3,0.0,0.0,210600.0,26172.0,22500.0,8000.0,False,False,True,False
70,9000.0,9000.0,9000.0,36,6.24,274.78,0,1,8.0,80000.0,0,8.79,0.0,707.0,0.0,0,10.0,1.0,8134.0,0.33799999999999997,18.0,0.0,0.0,9797.2159814264,9797.22,9000.0,797.22,0.0,0.0,0.0,3207.25,0.0,0.0,0.0,148860.0,24100.0,2.0,14886.0,10266.0,0.442,34.0,15.0,2.0,0.0,5.0,5.0,6.0,7.0,7.0,7.0,9.0,5.0,10.0,0.0,0.0,100.0,33.3,1.0,0.0,171217.0,39968.0,18400.0,35014.0,False,False,False,False
71,14000.0,14000.0,14000.0,60,14.99,332.99,2,14,10.0,107000.0,0,3.63,0.0,682.0,0.0,1,6.0,0.0,11287.0,0.649,13.0,0.0,0.0,15007.52,15007.52,14000.0,1007.52,0.0,0.0,0.0,13354.23,0.0,0.0,0.0,11287.0,17400.0,2.0,1881.0,5713.0,0.664,25.0,14.0,0.0,0.0,5.0,5.0,5.0,7.0,3.0,6.0,10.0,5.0,6.0,0.0,0.0,92.3,20.0,0.0,0.0,17400.0,11287.0,17000.0,0.0,False,True,False,True
72,10000.0,10000.0,10000.0,36,8.9,317.54,0,4,10.0,45000.0,0,13.97,0.0,742.0,0.0,0,9.0,0.0,12345.0,0.466,21.0,0.0,0.0,11431.1161326381,11431.12,10000.0,1431.12,0.0,0.0,0.0,317.21,0.0,0.0,0.0,68389.0,26500.0,1.0,7599.0,9155.0,0.574,54.0,8.0,2.0,0.0,4.0,4.0,5.0,10.0,5.0,7.0,14.0,4.0,9.0,0.0,1.0,100.0,0.0,0.0,0.0,91283.0,14751.0,21500.0,9283.0,False,False,True,False
73,13000.0,13000.0,13000.0,36,7.89,406.72,0,4,1.0,76000.0,0,17.39,0.0,712.0,1.0,1,9.0,0.0,5511.0,0.174,17.0,0.0,0.0,14451.4946744984,14451.49,13000.0,1451.49,0.0,0.0,0.0,4787.18,0.0,0.0,0.0,213084.0,31700.0,2.0,23676.0,23120.0,0.18899999999999997,100.0,4.0,3.0,1.0,2.0,3.0,3.0,6.0,3.0,5.0,11.0,3.0,9.0,0.0,2.0,94.1,0.0,0.0,0.0,259694.0,31994.0,28500.0,34563.0,False,False,False,False
74,9000.0,9000.0,9000.0,36,5.32,271.04,0,0,-1.0,62500.0,0,8.91,0.0,812.0,0.0,0,7.0,0.0,947.0,0.016,30.0,0.0,0.0,9688.287804177,9688.29,9000.0,688.29,0.0,0.0,0.0,2515.93,0.0,0.0,0.0,111877.0,37500.0,5.0,18646.0,36553.0,0.016,12.0,12.0,3.0,0.0,2.0,2.0,5.0,10.0,11.0,5.0,16.0,2.0,7.0,0.0,1.0,100.0,0.0,0.0,0.0,152855.0,13490.0,37500.0,15355.0,False,False,False,False
75,25075.0,25075.0,25075.0,60,29.96,810.65,6,33,10.0,57000.0,1,22.34,0.0,667.0,0.0,0,8.0,0.0,13772.0,0.765,10.0,0.0,0.0,15809.4,15809.4,3574.7,9042.94,0.0,3191.76,287.2584,810.65,0.0,0.0,0.0,99609.0,18000.0,5.0,14230.0,41.0,0.993,1.0,1.0,1.0,0.0,1.0,4.0,2.0,3.0,3.0,5.0,6.0,4.0,8.0,0.0,4.0,100.0,100.0,0.0,0.0,107348.0,49609.0,5500.0,39348.0,False,False,False,True
76,23000.0,23000.0,23000.0,60,20.49,615.65,4,20,5.0,82000.0,1,21.04,1.0,687.0,0.0,1,20.0,0.0,11527.0,0.26,62.0,0.0,0.0,14058.23,14058.23,2142.43,3410.51,0.0,8505.29,916.7670000037,5.0,0.0,0.0,163.0,279796.0,44300.0,6.0,15544.0,194.0,0.982,5.0,5.0,3.0,0.0,3.0,4.0,3.0,8.0,33.0,12.0,26.0,4.0,20.0,0.0,1.0,96.0,100.0,0.0,0.0,324383.0,106325.0,10900.0,98803.0,False,False,False,True
77,6000.0,6000.0,6000.0,36,14.3,205.95,2,10,10.0,40000.0,0,5.1,0.0,702.0,1.0,0,8.0,1.0,4315.0,0.46399999999999997,15.0,0.0,0.0,7413.8031199177,7413.8,6000.0,1413.8,0.0,0.0,0.0,205.55,0.0,0.0,106.0,207307.0,9300.0,6.0,25913.0,3333.0,0.556,1.0,1.0,1.0,0.0,2.0,4.0,3.0,7.0,2.0,6.0,12.0,4.0,8.0,0.0,5.0,100.0,33.3,1.0,0.0,217000.0,4400.0,7500.0,100.0,False,False,False,True
78,8000.0,8000.0,8000.0,36,12.29,266.83,2,10,7.0,63000.0,0,26.99,0.0,672.0,0.0,0,15.0,0.0,15607.0,0.754,24.0,0.0,0.0,9619.8219971518,9619.82,8000.0,1604.82,15.0,0.0,0.0,273.61,0.0,0.0,0.0,146387.0,20700.0,8.0,10456.0,3.0,1.0,5.0,5.0,1.0,0.0,4.0,7.0,4.0,4.0,12.0,10.0,11.0,7.0,15.0,0.0,2.0,100.0,100.0,0.0,0.0,171531.0,47216.0,13800.0,44595.0,False,False,True,False
79,30000.0,30000.0,30000.0,60,9.99,637.27,1,7,0.0,90000.0,0,21.69,0.0,742.0,0.0,0,10.0,0.0,27971.0,0.41100000000000003,20.0,0.0,0.0,36372.628382275296,36372.63,30000.0,6372.63,0.0,0.0,0.0,15484.25,0.0,0.0,0.0,322629.0,68000.0,1.0,32263.0,40029.0,0.41100000000000003,51.0,13.0,6.0,0.0,3.0,3.0,6.0,10.0,1.0,6.0,10.0,3.0,10.0,0.0,0.0,100.0,33.3,0.0,0.0,412919.0,68590.0,68000.0,28000.0,False,False,True,False
80,18400.0,18400.0,18400.0,36,5.32,554.12,0,0,2.0,95000.0,0,11.43,0.0,747.0,0.0,0,7.0,0.0,8908.0,0.292,25.0,0.0,0.0,19693.956665184,19693.96,18400.0,1293.96,0.0,0.0,0.0,8062.88,0.0,0.0,0.0,29047.0,30500.0,4.0,4841.0,8131.0,0.507,7.0,5.0,0.0,0.0,2.0,3.0,3.0,7.0,10.0,6.0,15.0,3.0,7.0,0.0,2.0,100.0,33.3,0.0,0.0,52870.0,29047.0,16500.0,22370.0,False,True,False,True
81,5000.0,5000.0,5000.0,36,10.91,163.49,1,8,9.0,55000.0,1,23.17,1.0,712.0,1.0,1,8.0,0.0,3726.0,0.318,13.0,0.0,0.0,2149.31,2149.31,1617.59,501.72,30.0,0.0,0.0,178.49,0.0,0.0,0.0,18502.0,11700.0,5.0,2313.0,6942.0,0.326,7.0,7.0,2.0,0.0,3.0,4.0,4.0,5.0,5.0,5.0,6.0,4.0,8.0,0.0,4.0,92.3,0.0,0.0,0.0,45029.0,18502.0,10300.0,33329.0,False,True,True,False
82,15000.0,15000.0,15000.0,60,13.49,345.08,2,11,10.0,65875.0,1,7.96,0.0,702.0,0.0,1,7.0,0.0,4721.0,0.508,22.0,0.0,0.0,4287.73,4287.73,1277.63,1126.69,0.0,1883.41,339.0138,345.08,0.0,0.0,1815.0,9515.0,9300.0,0.0,1359.0,590.0,0.8740000000000001,107.0,32.0,0.0,0.0,2.0,3.0,2.0,4.0,11.0,6.0,11.0,3.0,7.0,0.0,0.0,95.5,50.0,0.0,0.0,19085.0,9515.0,4700.0,9785.0,False,True,False,False
83,2000.0,2000.0,2000.0,36,15.61,69.93,3,15,0.0,64000.0,0,23.85,1.0,677.0,0.0,1,8.0,0.0,35973.0,0.825,27.0,0.0,0.0,2515.7311242007,2515.73,2000.0,515.73,0.0,0.0,0.0,69.91,0.0,0.0,0.0,48738.0,43600.0,4.0,6092.0,644.0,0.937,3.0,3.0,0.0,0.0,2.0,6.0,2.0,7.0,11.0,7.0,16.0,6.0,8.0,0.0,2.0,96.3,100.0,0.0,0.0,61918.0,48738.0,10300.0,18318.0,True,False,False,False
84,9450.0,9450.0,9450.0,36,19.22,347.46,3,18,10.0,26316.0,0,27.91,0.0,662.0,0.0,0,12.0,1.0,18223.0,0.848,25.0,0.0,0.0,12508.1467930639,12508.15,9450.0,3058.15,0.0,0.0,0.0,347.05,0.0,0.0,0.0,18223.0,21500.0,1.0,2025.0,1844.0,0.898,12.0,12.0,0.0,0.0,6.0,9.0,7.0,13.0,1.0,12.0,23.0,9.0,12.0,0.0,1.0,100.0,83.3,0.0,1.0,21500.0,18223.0,18000.0,0.0,True,False,False,True
85,2400.0,2400.0,2400.0,36,9.17,76.51,1,5,8.0,30000.0,0,15.6,0.0,667.0,0.0,0,4.0,0.0,1695.0,0.484,9.0,0.0,0.0,2713.22,2713.22,2400.0,313.22,0.0,0.0,0.0,476.98,0.0,0.0,0.0,13549.0,3500.0,1.0,3387.0,0.0,1.0,81.0,6.0,0.0,2.0,1.0,2.0,1.0,3.0,4.0,3.0,5.0,2.0,4.0,0.0,1.0,77.8,100.0,0.0,0.0,16069.0,13549.0,500.0,12569.0,False,True,False,False
86,17450.0,17450.0,17450.0,60,19.99,462.23,4,23,2.0,54600.0,1,10.22,1.0,682.0,1.0,1,9.0,0.0,10573.0,0.626,21.0,0.0,0.0,5820.23,5820.23,1650.85,2489.84,0.0,1679.54,302.3172,462.23,0.0,0.0,0.0,16573.0,16900.0,4.0,1841.0,2099.0,0.7959999999999999,3.0,1.0,0.0,0.0,3.0,6.0,3.0,5.0,8.0,8.0,12.0,6.0,9.0,0.0,4.0,85.7,66.7,0.0,0.0,22900.0,16573.0,10300.0,6000.0,False,True,False,True
87,15000.0,15000.0,15000.0,60,10.07,319.23,1,6,10.0,55000.0,0,17.56,0.0,712.0,0.0,0,7.0,0.0,20100.0,0.636,17.0,0.0,0.0,15878.9014346262,15878.9,15000.0,878.9,0.0,0.0,0.0,14041.6,0.0,0.0,0.0,133229.0,31600.0,4.0,19033.0,6120.0,0.7170000000000001,3.0,3.0,0.0,0.0,2.0,3.0,2.0,4.0,6.0,4.0,10.0,3.0,7.0,0.0,2.0,100.0,50.0,0.0,0.0,145099.0,133229.0,21600.0,113499.0,False,True,True,False
88,10000.0,10000.0,9975.0,36,6.49,306.45,0,1,10.0,100000.0,0,5.58,0.0,727.0,0.0,1,10.0,0.0,20580.0,0.457,18.0,0.0,0.0,11024.7726464423,10997.21,10000.0,1024.77,0.0,0.0,0.0,306.23,0.0,0.0,0.0,102982.0,45000.0,1.0,10298.0,15990.0,0.419,24.0,24.0,1.0,0.0,4.0,5.0,6.0,7.0,3.0,9.0,14.0,5.0,10.0,0.0,0.0,94.4,0.0,0.0,0.0,159300.0,20580.0,27500.0,0.0,False,False,False,False
89,10000.0,10000.0,10000.0,36,13.05,337.19,1,9,7.0,33000.0,0,7.67,0.0,717.0,0.0,0,4.0,0.0,9976.0,0.835,8.0,0.0,0.0,11594.1999999998,11594.2,10000.0,1594.2,0.0,0.0,0.0,5862.14,0.0,0.0,0.0,9976.0,11952.0,2.0,2494.0,876.0,0.907,17.0,17.0,0.0,0.0,2.0,3.0,2.0,3.0,3.0,4.0,5.0,3.0,4.0,0.0,0.0,100.0,100.0,0.0,0.0,11952.0,9976.0,9452.0,0.0,False,True,False,False
90,5000.0,5000.0,5000.0,36,7.74,156.1,0,2,10.0,75000.0,0,2.34,0.0,792.0,0.0,0,9.0,0.0,0.0,0.0,21.0,0.0,0.0,5583.892171526099,5583.89,5000.0,583.89,0.0,0.0,0.0,1371.22,0.0,0.0,0.0,77318.0,22800.0,4.0,6886.0,4006.0,0.6100231578947369,,,1.0,0.0,3.0,5.0,4.0,7.0,6.0,7.0,13.0,5.0,10.0,0.0,2.0,94.01380400421495,46.72442105263158,0.0,0.0,108415.0,35353.0,14000.0,30259.0,False,False,False,False
91,15000.0,15000.0,15000.0,36,7.89,469.29,0,4,10.0,74000.0,0,13.23,0.0,707.0,0.0,1,8.0,0.0,14304.0,0.935,12.0,0.0,0.0,16792.121084368202,16792.12,15000.0,1792.12,0.0,0.0,0.0,4573.79,0.0,0.0,0.0,15356.0,15300.0,0.0,1920.0,785.0,0.945,46.0,46.0,0.0,0.0,6.0,7.0,6.0,8.0,3.0,7.0,9.0,7.0,8.0,0.0,0.0,90.9,100.0,0.0,0.0,35043.0,15356.0,14300.0,19743.0,False,True,True,False
92,10075.0,10075.0,10075.0,36,11.49,332.19,1,9,10.0,95000.0,0,13.02,0.0,667.0,0.0,0,12.0,1.0,10083.0,0.415,23.0,0.0,0.0,10989.1873924204,10989.19,10075.0,914.19,0.0,0.0,0.0,8006.51,0.0,0.0,0.0,33567.0,24300.0,7.0,2797.0,8588.0,0.424,9.0,9.0,2.0,0.0,4.0,8.0,5.0,5.0,8.0,10.0,13.0,8.0,12.0,0.0,3.0,100.0,40.0,1.0,0.0,55239.0,33567.0,14900.0,30939.0,False,True,True,False
93,30000.0,30000.0,30000.0,36,14.47,1032.2,2,11,10.0,75000.0,1,7.46,3.0,682.0,2.0,1,4.0,0.0,1369.0,0.124,21.0,0.0,0.0,9207.82,9207.82,3373.09,2055.71,0.0,3779.02,37.7901999935,1100.0,0.0,0.0,0.0,8175.0,11000.0,2.0,2044.0,185.0,0.815,37.0,12.0,0.0,3.0,2.0,3.0,2.0,10.0,9.0,3.0,12.0,3.0,4.0,2.0,1.0,66.7,50.0,0.0,0.0,18499.0,8175.0,1000.0,7499.0,False,False,False,True
94,5000.0,5000.0,5000.0,36,14.31,171.65,2,13,10.0,64000.0,0,36.32,0.0,702.0,0.0,1,11.0,0.0,15889.0,0.501,29.0,0.0,0.0,6171.0900147164,6171.09,5000.0,1171.09,0.0,0.0,0.0,171.29,0.0,0.0,0.0,63527.0,31700.0,6.0,5775.0,10699.0,0.498,7.0,7.0,2.0,1.0,5.0,7.0,5.0,8.0,12.0,8.0,15.0,7.0,11.0,0.0,3.0,96.6,40.0,0.0,0.0,100667.0,63527.0,21300.0,68967.0,True,False,False,True
